시설구분,시설명,주소,경도,위도
의료복지시설,메트로이비인후과의원,"창원시 마산회원구 양덕서로 47 (양덕동, 메트로스퀘어5)",128.581556824,35.229367077
의료복지시설,참제일의원,"창원시 마산합포구 용마로 51 (산호동, 참빛제일의원)",128.580258673,35.21848752
의료복지시설,큰나무정형외과의원,창원시 마산합포구 합포로 64 (동성동),128.578237864,35.205041475
의료복지시설,BBC의원,"창원시 마산회원구 3·15대로 775 (합성동, 합성메디칼센타)",128.584060123,35.240971508
의료복지시설,쉬즈미의원,창원시 마산회원구 내서읍 호원로 385,128.527510086,35.266548436
의료복지시설,상쾌한항맥외과의원,"창원시 마산합포구 해안대로 7 (월남동5가, 경남은행)",128.559749059,35.180779247
의료복지시설,삼성시원비뇨기과의원,"창원시 마산회원구 3·15대로 727 (합성동, 매디칼센타)",128.581227899,35.237241767
의료복지시설,하희근내과의원,창원시 마산회원구 내서읍 삼계로 9 (남해횟집),128.503795314,35.231744593
의료복지시설,회원마취통증의학과의원,"창원시 마산회원구 북성로 138 (회원동, 천지리치빌)",128.570994195,35.219548115
의료복지시설,마산성모안과의원,"창원시 마산합포구 합포로 28 (남성동, 대동빌딩)",128.575459365,35.203047752
의료복지시설,우리들의원,"창원시 마산합포구 천하장사로 87 (상남동, 우신뉴타워아파트)",128.572643609,35.211488992
의료복지시설,소피마르소산부인과의원,"창원시 마산회원구 3·15대로 775 (합성동, 합성메디칼센타)",128.584060123,35.240971508
의료복지시설,깨끗한의원,창원시 마산회원구 3·15대로 774-1 (합성동),128.584583904,35.240599706
의료복지시설,우일정형외과의원,"창원시 마산합포구 3·15대로 192 (중앙동2가, 중앙동메디칼)",128.567158293,35.195225536
의료복지시설,마산백내과의원,"창원시 마산회원구 3·15대로 778 (합성동, 정비인후과의원)",128.584698644,35.240782608
의료복지시설,편한몸의원,"창원시 마산회원구 구암남10길 26 (구암동, 경일의원)",128.599077441,35.24950518
의료복지시설,삼성내과의원,"창원시 마산합포구 월영남로 42 (월영동, 대동아파트)",128.558549525,35.1748568
의료복지시설,연세소아청소년과의원,창원시 마산회원구 내서읍 광려천북로 184-1 (눈나라안경),128.523091938,35.266139547
의료복지시설,김현수이비인후과의원,창원시 마산회원구 내서읍 삼계4길 17 (메디팜중앙약국),128.503643328,35.233003148
의료복지시설,친절신경외과의원,"창원시 마산합포구 3·15대로 293 (서성동, 늘푸른선미술학원)",128.570025582,35.203185517
의료복지시설,회산흉부외과의원,"창원시 마산합포구 북성로 99 (상남동, 동광빌딩)",128.570214911,35.216094659
의료복지시설,선비뇨기과의원,"창원시 마산회원구 3·15대로 800 (합성동, 선비뇨기과의원)",128.585994528,35.242403659
의료복지시설,행복한정형외과의원,창원시 마산회원구 내서읍 호계본동로 17-2 (코오롱그랜드쇼핑),128.521062003,35.261488836
의료복지시설,아름다운피부과의원,"창원시 마산회원구 3·15대로 744 (합성동, 송하빌딩)",128.58287796,35.238305576
의료복지시설,미소마취통증의학과의원,"창원시 마산회원구 3·15대로 768 (합성동, 마산시외버스터미널)",128.584118239,35.239964973
의료복지시설,심앤장내과의원,"창원시 마산합포구 3·15대로 192 (중앙동2가, 중앙동메디칼)",128.567158293,35.195225536
의료복지시설,김성섭마취통증의학과의원,"창원시 마산회원구 3·15대로 763 (합성동, 홍치과)",128.583306557,35.240041539
의료복지시설,누리이비인후과의원,"창원시 마산합포구 3·15대로 259 (중앙동3가, 경남한의사신협)",128.567189753,35.201499798
의료복지시설,유경식정형외과의원,창원시 마산회원구 내서읍 삼계로 9 (남해횟집),128.503795314,35.231744593
의료복지시설,비앤에스의원,"창원시 마산합포구 해안대로 7 (월남동5가, 경남은행)",128.559749059,35.180779247
의료복지시설,효도마취통증의학과의원,"창원시 마산합포구 합포로 56 (동성동, 패류살포양식수협)",128.577793972,35.204698962
의료복지시설,굿모닝정형외과의원,"창원시 마산회원구 북성로 106 (회원동, 환금프라자)",128.570754933,35.216690349
의료복지시설,세화의원,"창원시 마산합포구 자산서14길 95 (자산동, 상진힐프라자)",128.558838254,35.20148627
의료복지시설,바른몸정형외과의원,"창원시 마산합포구 월영동로 1 (해운동, 한미메디칼센타)",128.562743055,35.180415105
의료복지시설,최이비인후과의원,창원시 마산합포구 해안대로 3 (월남동5가),128.559291121,35.180673165
의료복지시설,준이비인후과의원,창원시 마산회원구 내서읍 삼계로 10 (튼튼한약국),128.50371852,35.232235253
의료복지시설,우리정형외과신경외과의원,"창원시 마산회원구 3·15대로 744 (합성동, 송하빌딩)",128.58287796,35.238305576
의료복지시설,편한수의원,창원시 마산회원구 내서읍 상곡로 26-1 (열린약국),128.502364088,35.242957705
의료복지시설,창원교도소의원,창원시 마산회원구 송평로 39 (회성동),,
의료복지시설,한미메디내과진단방사선과의원,"창원시 마산합포구 월영동로 1 (해운동, 한미메디칼센타)",128.562743055,35.180415105
의료복지시설,최은석이비인후과의원,창원시 마산회원구 내서읍 호계본동로 17-2 (코오롱그랜드쇼핑),128.521062003,35.261488836
의료복지시설,이앤조내과의원,"창원시 마산합포구 서성로 48 (신포동2가, 대우메디칼빌딩)",128.5717719,35.201344733
의료복지시설,위즈여성외과의원,"창원시 마산합포구 해안대로 11 (해운동, 월드프라자)",128.560237066,35.180633359
의료복지시설,합성삼성내과의원,"창원시 마산회원구 3·15대로 785 (합성동, 거북이한의원)",128.584681983,35.241787187
의료복지시설,신세계의원,"창원시 마산회원구 양덕서8길 9, 202호 (석전동)",128.578358336,35.231942561
의료복지시설,속편한내과의원,"창원시 마산회원구 3·15대로 750 (합성동, 마산시외버스터미널)",128.58312624,35.238691457
의료복지시설,동원내과의원,창원시 마산회원구 회원북13길 5 (회원동),128.57059251,35.221604863
의료복지시설,배윤상내과의원,"창원시 마산회원구 3·15대로 768 (합성동, 마산시외버스터미널)",128.584118239,35.239964973
의료복지시설,예일항맥외과의원,"창원시 마산회원구 3·15대로 645 (석전동, 예일메디컬센터)",128.576436017,35.230974379
의료복지시설,나래정형외과의원,"창원시 마산회원구 3·15대로 662 (석전동, 나래정형외과)",128.578038642,35.231853552
의료복지시설,예일내과의원,"창원시 마산회원구 3·15대로 645 (석전동, 예일메디컬센터)",128.576436017,35.230974379
의료복지시설,홍내과의원,"창원시 마산합포구 자산삼거리로 2 (자산동, 남은빌딩)",128.567446366,35.202279587
의료복지시설,삼성안과의원,창원시 마산회원구 내서읍 삼계로 12,128.50349156,35.232196785
의료복지시설,탑비뇨기과의원,창원시 마산회원구 내서읍 경남대로 933,128.504248334,35.2333803
의료복지시설,우리소아과의원,창원시 마산회원구 3·15대로 605 (석전동),128.57409847,35.227927634
의료복지시설,세인의원,"창원시 마산합포구 교방시장2길 23 (교방동, 경남은행)",128.562407451,35.216304792
의료복지시설,하나산부인과의원,"창원시 마산회원구 3·15대로 765-1, 3층 (합성동, 우성빌딩)",128.583442647,35.240129042
의료복지시설,파티마마취통증의학과의원,"창원시 마산합포구 해안대로 7 (월남동5가, 경남은행)",128.559749059,35.180779247
의료복지시설,김수영신경외과의원,"창원시 마산합포구 월영남로 3, 4층 401.402호 (해운동)",128.558635899,35.178425148
의료복지시설,큰사랑외과의원,창원시 마산회원구 내서읍 삼계4길 17 (메디팜중앙약국),128.503643328,35.233003148
의료복지시설,문창형내과의원,창원시 마산합포구 3·15대로 12 (월남동5가),128.558740778,35.181059905
의료복지시설,가족사랑의원,창원시 마산회원구 구암남1길 78 (합성동),128.590207723,35.242058106
의료복지시설,미래산부인과의원,"창원시 마산합포구 3·15대로 32 (월남동4가, 미래산부인과)",128.559674597,35.182671103
의료복지시설,경남학문외과의원,"창원시 마산회원구 3·15대로 800 (합성동, 선비뇨기과의원)",128.585994528,35.242403659
의료복지시설,이종흔안과의원,"창원시 마산회원구 3·15대로 750 (합성동, 마산시외버스터미널)",128.58312624,35.238691457
의료복지시설,정정은산부인과의원,"창원시 마산합포구 가포로 8 (해운동, 선진빌딩)",128.558121294,35.179411714
의료복지시설,류승환내과의원,창원시 마산회원구 내서읍 삼계6길 14 (포인포),128.503480487,35.23279584
의료복지시설,어시장효자손마취통증의학과의원,"창원시 마산합포구 합포로 28 (남성동, 대동빌딩)",128.575459365,35.203047752
의료복지시설,마산밝은안과의원,"창원시 마산합포구 해안대로 15 (해운동, 파라다이스빌딩)",128.56060039,35.180549219
의료복지시설,석전의원,"창원시 마산회원구 석전동5길 37 (석전동, 석전의원)",128.574505571,35.230242771
의료복지시설,정규덕비뇨기과의원,"창원시 마산합포구 월영동2길 3, 은아상가 4층 401·402호 (해운동)",128.558598532,35.179579704
의료복지시설,케이씨에스마산수외과의원,"창원시 마산회원구 3·15대로 727 (합성동, 매디칼센타)",128.581227899,35.237241767
의료복지시설,장편한내과의원,"창원시 마산회원구 3·15대로 780 (합성동, 행복한메디컬)",128.584887275,35.240978957
의료복지시설,삼성산부인과의원,창원시 마산회원구 내서읍 호계본동로 17-2 (코오롱그랜드쇼핑),128.521062003,35.261488836
의료복지시설,주의원,창원시 마산합포구 허당로 50 (산호동),128.581363159,35.21059936
의료복지시설,박내과의원,"창원시 마산회원구 3·15대로 605-3 (석전동, 박의원)",128.574080271,35.228059912
의료복지시설,누리안과의원,"창원시 마산합포구 가포로 8 (해운동, 선진빌딩)",128.558121294,35.179411714
의료복지시설,삼성정형외과의원,창원시 마산회원구 내서읍 삼계4길 34,128.503893184,35.233628627
의료복지시설,서울내과정형외과의원,"창원시 마산합포구 3·15대로 261, 2,3,4,8층 202호 (중앙동3가)",128.567230283,35.201632988
의료복지시설,맑은의원,창원시 마산회원구 3·15대로 727 (합성동),128.581227899,35.237241767
의료복지시설,봉암중앙의원,창원시 마산회원구 봉암북4길 8 (봉암동),128.596590777,35.221191076
의료복지시설,혜승의원,창원시 마산합포구 진동면 해양관광로 20 (진동수산업협동조합),128.48676523,35.113063462
의료복지시설,중앙자모의원,창원시 마산회원구 3·15대로 485 (회원동),128.574718615,35.21760687
의료복지시설,허성희산부인과의원,창원시 마산합포구 합포로 243 (산호동),128.586906473,35.21884816
의료복지시설,파티마안과의원,"창원시 마산합포구 합포로 26-1 (남성동, 경남약국)",128.575189639,35.202971285
의료복지시설,참빛의원,창원시 마산합포구 삼호로 53 (산호동),128.584841668,35.222025286
의료복지시설,현대의원,"창원시 마산회원구 구암서1길 51 (구암동, 문윤수치과의원)",128.592103536,35.247815047
의료복지시설,강내과의원,창원시 마산합포구 산호북6길 26 (산호동),128.586862147,35.219092577
의료복지시설,김윤규방사선과의원,창원시 마산회원구 3·15대로 779 (합성동),128.58434333,35.241233875
의료복지시설,신세계산부인과의원,"창원시 마산합포구 해안대로 15 (해운동, 파라다이스빌딩)",128.56060039,35.180549219
