gid,lbl,val,point,경도,위도,geometry
마마118085,7.0,7.0,POINT (1111850 1708550),128.7312122345403,35.36633432070527,POINT (1111850.0000000023 1708549.9999999995)
마마043198,22.0,22.0,POINT (1104350 1719850),128.65011673199913,35.46901667624076,POINT (1104349.9999999993 1719850.0000000005)
마마169249,8.0,8.0,POINT (1116950 1724950),128.78969525975802,35.51358715065312,POINT (1116950.0000000002 1724950.0000000016)
마마248317,7.0,7.0,POINT (1124850 1731750),128.87784092960734,35.573919717128355,POINT (1124849.9999999998 1731750)
마마316332,9.0,9.0,POINT (1131650 1733250),128.95310876506915,35.58655920439664,POINT (1131649.9999999974 1733250.0000000005)
마마042283,14.0,14.0,POINT (1104250 1728350),128.65010694414764,35.54565351745597,POINT (1104249.9999999988 1728350.0000000005)
마마142216,89.0,89.0,POINT (1114250 1721650),128.759462345622,35.48415389258047,POINT (1114250.000000001 1721649.999999999)
마마057130,6.0,6.0,POINT (1105750 1713050),128.664661004748,35.407567223035464,POINT (1105750.0000000005 1713049.9999999986)
마마134220,14.0,14.0,POINT (1113450 1722050),128.7507011097865,35.48785143003304,POINT (1113449.9999999993 1722050.0000000007)
마마185276,7.0,7.0,POINT (1118550 1727650),128.80773044377597,35.537735854956445,POINT (1118550 1727649.9999999998)
마마324340,15.0,15.0,POINT (1132450 1734050),128.96206746115428,35.593663327525086,POINT (1132449.999999999 1734050.000000001)
마마150223,7.0,7.0,POINT (1115050 1722350),128.76837857713448,35.490371684861394,POINT (1115049.9999999995 1722349.9999999998)
마마147282,21.0,21.0,POINT (1114750 1728250),128.76590676559994,35.54359173970481,POINT (1114750 1728249.999999999)
마마245132,7.0,7.0,POINT (1124550 1713250),128.87169344376323,35.40719643067791,POINT (1124550.0000000005 1713249.9999999998)
마마129232,36.0,36.0,POINT (1112950 1723250),128.74535709117006,35.498725914252056,POINT (1112949.9999999998 1723250.0000000007)
마마133225,36.0,36.0,POINT (1113350 1722550),128.7496687130718,35.49237012993947,POINT (1113350.0000000012 1722550.0000000002)
마마165240,6.0,6.0,POINT (1116550 1724050),128.78515585477237,35.50552126042189,POINT (1116550.0000000002 1724049.9999999998)
마마215123,28.0,28.0,POINT (1121550 1712350),128.8385278639887,35.399454157308355,POINT (1121550.0000000005 1712350.000000001)
마마112087,6.0,6.0,POINT (1111250 1708750),128.7246361937042,35.36820439055151,POINT (1111250.0000000016 1708750.000000001)
마마132092,10.0,10.0,POINT (1113250 1709250),128.74671683953233,35.372486666460425,POINT (1113250.000000001 1709250.0000000002)
마마215120,30.0,30.0,POINT (1121550 1712050),128.83848316197196,35.396749843308804,POINT (1121549.9999999998 1712049.9999999998)
마마098248,10.0,10.0,POINT (1109850 1724850),128.71140084122695,35.51349730659619,POINT (1109849.9999999998 1724850.0000000002)
마마109254,9.0,9.0,POINT (1110950 1725450),128.72361101660204,35.51878365628701,POINT (1110950.0000000005 1725450.0000000002)
마마052176,9.0,9.0,POINT (1105250 1717650),128.65974975831787,35.449088964726045,POINT (1105250.000000001 1717650.0000000002)
마마130244,15.0,15.0,POINT (1113050 1724450),128.74662660941655,35.509531988241605,POINT (1113050.0000000007 1724450)
마마126238,63.0,63.0,POINT (1112650 1723850),128.74213334724044,35.50416874844918,POINT (1112650 1723850)
마마183166,12.0,12.0,POINT (1118350 1716650),128.8039217160443,35.43860170560476,POINT (1118350.0000000005 1716650.0000000007)
마마311324,9.0,9.0,POINT (1131150 1732450),128.94746171583006,35.57941465951296,POINT (1131149.9999999998 1732450.0000000005)
마마060137,8.0,8.0,POINT (1106050 1713750),128.66805545870395,35.41384578661212,POINT (1106050.0000000002 1713750)
마마131112,16.0,16.0,POINT (1113150 1711250),128.74589341437516,35.39052748830604,POINT (1113149.9999999995 1711249.9999999993)
마마134232,19.0,19.0,POINT (1113450 1723250),128.7508687888973,35.4986688906177,POINT (1113450.0000000028 1723250)
마마248183,7.0,7.0,POINT (1124850 1718350),128.87577834814678,35.45313125851573,POINT (1124850.0000000005 1718350.0000000016)
마마289264,15.0,15.0,POINT (1128950 1726450),128.92223205288548,35.52562078645392,POINT (1128950 1726450.0000000005)
마마134182,10.0,10.0,POINT (1113450 1718250),128.75017071497584,35.45359600545333,POINT (1113450.000000001 1718250.0000000002)
마마113138,9.0,9.0,POINT (1111350 1713850),128.72643270559325,35.41416864677799,POINT (1111350.0000000035 1713849.9999999998)
마마295236,8.0,8.0,POINT (1129550 1723650),128.92840062231923,35.50030375998761,POINT (1129550.0000000005 1723650.0000000002)
마마116084,13.0,13.0,POINT (1111650 1708450),128.72899747934244,35.365455247325315,POINT (1111650.0000000014 1708449.9999999998)
마마259258,12.0,12.0,POINT (1125950 1725850),128.88905964659074,35.52059796933851,POINT (1125950.000000001 1725850.0000000005)
마마116245,6.0,6.0,POINT (1111650 1724550),128.73120547686736,35.51059197845073,POINT (1111650.0000000016 1724550.0000000007)
마마148209,15.0,15.0,POINT (1114850 1720950),128.76597619170505,35.47777452408912,POINT (1114849.9999999995 1720950)
마마128231,10.0,10.0,POINT (1112850 1723150),128.7442408469527,35.49783583223216,POINT (1112849.9999999995 1723150.0000000002)
마마034279,11.0,11.0,POINT (1103450 1727950),128.64123166005402,35.54213143093196,POINT (1103449.9999999993 1727949.9999999995)
마마165099,20.0,20.0,POINT (1116550 1709950),128.78313690463318,35.37841665888255,POINT (1116549.9999999995 1709950.000000001)
마마188173,15.0,15.0,POINT (1118850 1717350),128.8095313944323,35.44485218855888,POINT (1118850.000000001 1717350)
마마139196,11.0,11.0,POINT (1113950 1719650),128.7558754877627,35.466159241353914,POINT (1113950.0000000005 1719649.9999999993)
마마012281,8.0,8.0,POINT (1101250 1728150),128.61699104185777,35.544161635708775,POINT (1101250 1728149.9999999993)
마마155249,7.0,7.0,POINT (1115550 1724950),128.7742598435727,35.51375120795736,POINT (1115549.999999999 1724949.9999999995)
마마079134,7.0,7.0,POINT (1107950 1713450),128.68893871530486,35.410937136767515,POINT (1107949.9999999993 1713450.0000000002)
마마132168,19.0,19.0,POINT (1113250 1716850),128.74777242799345,35.44099832636488,POINT (1113250.0000000012 1716850.0000000005)
마마134215,36.0,36.0,POINT (1113450 1721550),128.75063126985503,35.48334414885079,POINT (1113450 1721550)
마마136211,49.0,49.0,POINT (1113650 1721150),128.75277956706614,35.479715457351574,POINT (1113649.999999999 1721149.9999999998)
마마212116,13.0,13.0,POINT (1121250 1711650),128.83512097966104,35.39318063944584,POINT (1121250 1711650.0000000002)
마마095096,10.0,10.0,POINT (1109550 1709650),128.70604709450035,35.37650596735396,POINT (1109549.9999999988 1709649.9999999998)
마마151203,84.0,84.0,POINT (1115150 1720350),128.76919730851452,35.47233108446051,POINT (1115149.9999999993 1720349.9999999993)
마마005287,7.0,7.0,POINT (1100550 1728750),128.6093444377801,35.54964187275774,POINT (1100550.0000000005 1728750.0000000007)
마마170159,6.0,6.0,POINT (1117050 1715950),128.78950158678936,35.432445369473605,POINT (1117049.9999999995 1715950.000000001)
마마076275,14.0,14.0,POINT (1107650 1727550),128.68750301220757,35.53807821097059,POINT (1107649.999999999 1727550.0000000007)
마마137279,7.0,7.0,POINT (1113750 1727950),128.75483514164586,35.54100269571071,POINT (1113750.0000000005 1727950.000000001)
마마145156,7.0,7.0,POINT (1114550 1715650),128.76192373557026,35.4300319465622,POINT (1114550 1715649.999999999)
마마127245,6.0,6.0,POINT (1112750 1724550),128.743333040475,35.510467580460656,POINT (1112750.0000000014 1724549.9999999993)
마마261312,10.0,10.0,POINT (1126150 1731250),128.89210593813604,35.56924793688999,POINT (1126150.0000000033 1731249.999999999)
마마209248,6.0,6.0,POINT (1120950 1724850),128.83378084127324,35.5122061143047,POINT (1120949.9999999993 1724850.0000000002)
마마134226,9.0,9.0,POINT (1113450 1722650),128.75078493817384,35.49326016284066,POINT (1113449.9999999998 1722649.9999999993)
마마136225,32.0,32.0,POINT (1113650 1722550),128.7529754676696,35.4923358330905,POINT (1113649.9999999984 1722549.9999999995)
마마094217,18.0,18.0,POINT (1109450 1721750),128.70657257702493,35.485595980246366,POINT (1109449.9999999995 1721750.0000000012)
마마162074,15.0,15.0,POINT (1116250 1707450),128.77947910767983,35.355915088946354,POINT (1116250.000000003 1707450.0000000002)
마마073180,8.0,8.0,POINT (1107350 1718050),128.6829380758181,35.4524704079442,POINT (1107350.000000003 1718049.999999999)
마마190240,6.0,6.0,POINT (1119050 1724050),128.8127160785754,35.5052244860582,POINT (1119049.9999999995 1724049.9999999998)
마마247243,6.0,6.0,POINT (1124750 1724350),128.87559797559393,35.507228532539834,POINT (1124750.0000000016 1724350.0000000002)
마마104232,6.0,6.0,POINT (1110450 1723250),128.71779837219444,35.49900725687236,POINT (1110450.000000001 1723250.0000000007)
마마143295,15.0,15.0,POINT (1114350 1729550),128.76167857748206,35.55535673625548,POINT (1114350.0000000005 1729549.9999999998)
마마226165,15.0,15.0,POINT (1122650 1716550),128.85127036597174,35.43717941268434,POINT (1122650.0000000026 1716550.000000001)
마마210118,17.0,17.0,POINT (1121050 1711850),128.83294892338327,35.395007837333885,POINT (1121049.999999999 1711850)
마마159136,7.0,7.0,POINT (1115950 1713650),128.77705862974256,35.41184066560653,POINT (1115950.0000000005 1713649.9999999993)
마마119237,46.0,46.0,POINT (1111950 1723750),128.7344026187821,35.503346503894136,POINT (1111950.0000000028 1723750.0000000002)
마마134238,23.0,23.0,POINT (1113450 1723850),128.75095266196277,35.50407761336377,POINT (1113450.0000000007 1723850.0000000007)
마마140228,9.0,9.0,POINT (1114050 1722850),128.75742660731962,35.494994321154294,POINT (1114050.0000000005 1722849.9999999998)
마마190170,9.0,9.0,POINT (1119050 1717050),128.81169066929138,35.442123945113224,POINT (1119050.0000000014 1717050.000000001)
마마124239,83.0,83.0,POINT (1112450 1723950),128.7399423702698,35.50509288858705,POINT (1112450 1723950)
마마137168,7.0,7.0,POINT (1113750 1716850),128.7532801829738,35.44094127267468,POINT (1113749.9999999993 1716850.0000000005)
마마151205,8.0,8.0,POINT (1115150 1720550),128.7692256457415,35.47413398776168,POINT (1115149.999999999 1720550.0000000005)
마마148184,9.0,9.0,POINT (1114850 1718450),128.76562301601592,35.45523817788327,POINT (1114849.9999999998 1718450)
마마221279,10.0,10.0,POINT (1122150 1727950),128.8474777710345,35.540002976941764,POINT (1122150.0000000014 1727950.0000000002)
마마081170,8.0,8.0,POINT (1108150 1717050),128.69161903159937,35.44336889208182,POINT (1108150 1717050.000000001)
마마042195,9.0,9.0,POINT (1104250 1719550),128.64897628530323,35.46632269546896,POINT (1104250 1719550.000000001)
마마046276,10.0,10.0,POINT (1104650 1727650),128.65442857910585,35.539300994433525,POINT (1104650.000000002 1727650.0000000005)
마마051116,12.0,12.0,POINT (1105150 1711650),128.65787370996634,35.395009760254645,POINT (1105150.000000001 1711650.0000000016)
마마149310,10.0,10.0,POINT (1114950 1731050),128.76851031024512,35.568808866993294,POINT (1114950.000000001 1731050)
마마217160,8.0,8.0,POINT (1121750 1716050),128.84128247986183,35.4327828070241,POINT (1121750 1716050)
마마075146,7.0,7.0,POINT (1107550 1714650),128.6846924006731,35.42179828506443,POINT (1107550.000000001 1714650.000000001)
마마128238,11.0,11.0,POINT (1112850 1723850),128.74433817963038,35.504146025097874,POINT (1112850 1723850)
마마192177,7.0,7.0,POINT (1119250 1717750),128.81399631811266,35.448410066289966,POINT (1119250.0000000014 1717750.000000001)
마마049136,6.0,6.0,POINT (1104950 1713650),128.65592917973467,35.413060844956256,POINT (1104950 1713650)
마마116085,24.0,24.0,POINT (1111650 1708550),128.72901114495414,35.36635672886028,POINT (1111649.9999999998 1708550.0000000005)
마마071235,13.0,13.0,POINT (1107150 1723550),128.68145989322844,35.502073425049495,POINT (1107149.9999999988 1723549.9999999998)
마마146211,14.0,14.0,POINT (1114650 1721150),128.76380031967904,35.47960053350842,POINT (1114650 1721149.9999999998)
마마126112,22.0,22.0,POINT (1112650 1711250),128.74038907352826,35.39058413545032,POINT (1112649.9999999993 1711250)
마마139217,10.0,10.0,POINT (1113950 1721750),128.756169963279,35.485089814826324,POINT (1113949.9999999988 1721749.9999999998)
마마177247,14.0,14.0,POINT (1117750 1724750),128.7984864081872,35.51168964639683,POINT (1117750 1724750.0000000005)
마마139245,52.0,52.0,POINT (1113950 1724550),128.75656302467394,35.51033048357455,POINT (1113950.000000001 1724550)
마마156128,17.0,17.0,POINT (1115650 1712850),128.77364172007057,35.40466387566987,POINT (1115649.999999999 1712849.9999999995)
마마107291,7.0,7.0,POINT (1110750 1729150),128.72191152633894,35.552159978679846,POINT (1110749.999999999 1729150.0000000002)
마마117263,7.0,7.0,POINT (1111750 1726350),128.7325560468291,35.526806955232395,POINT (1111749.999999999 1726350.0000000007)
마마146215,13.0,13.0,POINT (1114650 1721550),128.76385677081134,35.483206342731656,POINT (1114650.0000000005 1721550)
마마012259,6.0,6.0,POINT (1101250 1725950),128.616716127796,35.524328798810544,POINT (1101250 1725949.999999999)
마마045264,6.0,6.0,POINT (1104550 1726450),128.6531708090622,35.52849377349408,POINT (1104549.9999999998 1726449.9999999998)
마마137176,14.0,14.0,POINT (1113750 1717650),128.75339199597687,35.44815296433719,POINT (1113749.9999999995 1717650.0000000002)
마마134225,15.0,15.0,POINT (1113450 1722550),128.750770965225,35.49235870772206,POINT (1113450.0000000014 1722550.0000000002)
마마120086,6.0,6.0,POINT (1112050 1708650),128.733427036834,35.367213352382144,POINT (1112050.0000000005 1708650.0000000002)
마마168305,8.0,8.0,POINT (1116850 1730550),128.7894004941322,35.56407928658541,POINT (1116850 1730550)
마마076219,10.0,10.0,POINT (1107650 1721950),128.6867597899542,35.48759569547696,POINT (1107650.000000001 1721949.9999999995)
마마150070,22.0,22.0,POINT (1115050 1707050),128.7662181788399,35.35244829415728,POINT (1115050.0000000028 1707050)
마마310321,11.0,11.0,POINT (1131050 1732150),128.9463097375786,35.5767237972011,POINT (1131050.0000000023 1732150.0000000002)
마마210155,6.0,6.0,POINT (1121050 1715550),128.83349834841457,35.42836104010557,POINT (1121050.0000000005 1715550)
마마051314,6.0,6.0,POINT (1105150 1731450),128.66043691246057,35.57350414822053,POINT (1105149.999999999 1731449.9999999995)
마마042239,9.0,9.0,POINT (1104250 1723950),128.6495410624599,35.50598824104137,POINT (1104249.9999999995 1723949.9999999993)
마마152202,68.0,68.0,POINT (1115250 1720250),128.77028509887188,35.47141803803181,POINT (1115249.9999999988 1720250.0000000014)
마마129215,25.0,25.0,POINT (1112950 1721550),128.74512061804634,35.48340114042257,POINT (1112950.0000000005 1721550)
마마131245,11.0,11.0,POINT (1113150 1724550),128.74774304512894,35.51042204265518,POINT (1113150.0000000012 1724550.0000000007)
마마240338,10.0,10.0,POINT (1124050 1733850),128.86933669200312,35.592949672628414,POINT (1124049.999999999 1733850.0000000005)
마마166197,8.0,8.0,POINT (1116650 1719750),128.78564069415165,35.46674742558412,POINT (1116649.9999999998 1719750)
마마102094,7.0,7.0,POINT (1110250 1709450),128.71372492664355,35.374625837757634,POINT (1110250.0000000016 1709450)
마마128234,8.0,8.0,POINT (1112850 1723450),128.74428255725303,35.5005402014414,POINT (1112850.0000000019 1723449.9999999998)
마마137193,15.0,15.0,POINT (1113750 1719350),128.7536297305254,35.463477779437255,POINT (1113749.9999999995 1719349.9999999998)
마마132236,15.0,15.0,POINT (1113250 1723650),128.74871992607365,35.50229754902076,POINT (1113250.0000000005 1723650.000000001)
마마149210,13.0,13.0,POINT (1114950 1721050),128.7670923851607,35.4786644086626,POINT (1114950.0000000007 1721050.0000000005)
마마217139,7.0,7.0,POINT (1121750 1713950),128.8409686614596,35.41385270850735,POINT (1121750 1713949.9999999995)
마마135212,94.0,94.0,POINT (1113550 1721250),128.75169146494343,35.48062835109792,POINT (1113549.999999999 1721250.0000000002)
마마136227,35.0,35.0,POINT (1113650 1722750),128.7530034634125,35.4941387416744,POINT (1113649.9999999995 1722750)
마마152070,8.0,8.0,POINT (1115250 1707050),128.76841885975168,35.352425216180386,POINT (1115250.0000000005 1707050)
마마116246,20.0,20.0,POINT (1111650 1724650),128.7312192405222,35.511493437528266,POINT (1111650.0000000002 1724649.9999999998)
마마136191,59.0,59.0,POINT (1113650 1719150),128.75249992022475,35.46168630164607,POINT (1113649.9999999998 1719150)
마마115246,15.0,15.0,POINT (1111550 1724650),128.73011671874454,35.511504686373385,POINT (1111549.999999999 1724649.9999999998)
마마143248,18.0,18.0,POINT (1114350 1724850),128.76101529001411,35.512988808600234,POINT (1114349.9999999998 1724850.0000000002)
마마251258,7.0,7.0,POINT (1125150 1725850),128.88023901425495,35.52069924020695,POINT (1125150 1725850.0000000005)
마마122117,7.0,7.0,POINT (1112250 1711750),128.73605437632824,35.39513664826259,POINT (1112249.999999999 1711750.000000001)
