city_name,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime,usage,노선정류장수,노선거리(km),굴곡도,start,end
함안군,113-56,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,1645.0,1645.0,0.0,114.6,118.0,,,,,1005.0,1005.0
함안군,113-79,농어촌(일반)버스,마산시외버스터미널,이룡농협,1720.0,1720.0,0.0,114.6,118.0,,,,,1040.0,1040.0
함안군,113-74,농어촌(일반)버스,마산시외버스터미널,남양마을,1130.0,1620.0,155.0,114.6,118.0,,,,,690.0,980.0
함안군,113-75,농어촌(일반)버스,마산시외버스터미널,남양마을,835.0,1920.0,645.0,114.6,118.0,,,,,515.0,1160.0
함안군,113-08,농어촌(일반)버스,마산시외버스터미널,기공아파트앞,1040.0,1040.0,0.0,114.6,118.0,,,,,640.0,640.0
함안군,113-50,농어촌(일반)버스,마산시외버스터미널,계내,2130.0,2130.0,0.0,114.6,118.0,,,,,1290.0,1290.0
함안군,113-25,농어촌(일반)버스,기동,마산시외버스터미널,625.0,625.0,0.0,114.6,118.0,1309.0,126.0,77.9,1.8,385.0,385.0
함안군,113-34,농어촌(일반)버스,장포마을,마산시외버스터미널,1705.0,1705.0,0.0,114.6,118.0,,,,,1025.0,1025.0
함안군,113-37,농어촌(일반)버스,장포마을,마산시외버스터미널,2045.0,2045.0,0.0,114.6,118.0,,,,,1245.0,1245.0
함안군,113-82,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,1725.0,1725.0,0.0,114.6,118.0,,,,,1045.0,1045.0
함안군,113-70,농어촌(일반)버스,유계,창원종합버스터미널,800.0,800.0,0.0,114.6,118.0,,,,,480.0,480.0
함안군,113-33,농어촌(일반)버스,두곡,마산시외버스터미널,1000.0,1000.0,0.0,114.6,118.0,499.0,65.0,32.8,2.1,600.0,600.0
함안군,113-28,농어촌(일반)버스,득소마을,마산시외버스터미널,1400.0,1400.0,0.0,114.6,118.0,,,,,840.0,840.0
함안군,114-21,농어촌(일반)버스,마산시외버스터미널,군북버스터미널,1100.0,1530.0,270.0,114.6,118.0,,,,,660.0,930.0
함안군,114-22,농어촌(일반)버스,군북버스터미널,마산시외버스터미널,1730.0,1730.0,0.0,114.6,118.0,,,,,1050.0,1050.0
함안군,113-55,농어촌(일반)버스,이룡농협,용산,2015.0,2015.0,0.0,114.6,118.0,1220.0,93.0,57.6,3.7,1215.0,1215.0
함안군,113-53,농어촌(일반)버스,이룡농협,마산시외버스터미널,1330.0,1700.0,210.0,114.6,118.0,636.0,99.0,55.3,1.7,810.0,1020.0
함안군,113-54,농어촌(일반)버스,이룡농협,마산시외버스터미널,1005.0,1005.0,0.0,114.6,118.0,,,,,605.0,605.0
함안군,113-78,농어촌(일반)버스,이룡농협,창원종합버스터미널,1830.0,1830.0,0.0,114.6,118.0,,,,,1110.0,1110.0
함안군,113-78,농어촌(일반)버스,창원종합버스터미널,이룡농협,1125.0,2020.0,430.0,114.6,118.0,,,,,685.0,1220.0
함안군,113-02,농어촌(일반)버스,마산시외버스터미널,산정마을,735.0,735.0,0.0,114.6,118.0,,,,,455.0,455.0
함안군,113-05,농어촌(일반)버스,마산시외버스터미널,유원,2020.0,2020.0,0.0,114.6,118.0,,,,,1220.0,1220.0
함안군,113-07,농어촌(일반)버스,마산시외버스터미널,장암마을,1420.0,1420.0,0.0,114.6,118.0,,,,,860.0,860.0
함안군,113-09,농어촌(일반)버스,마산시외버스터미널,기공아파트,1305.0,1305.0,0.0,114.6,118.0,,,,,785.0,785.0
함안군,113-03,농어촌(일반)버스,산정마을,마산시외버스터미널,830.0,830.0,0.0,114.6,118.0,,,,,510.0,510.0
함안군,113-10,농어촌(일반)버스,기공아파트,기공아파트앞,1215.0,1215.0,35.0,114.6,118.0,193.0,38.0,41.7,1.3,735.0,735.0
함안군,113-73,농어촌(일반)버스,남양마을,창원종합버스터미널,1555.0,1555.0,0.0,114.6,118.0,1009.0,93.0,63.5,1.8,955.0,955.0
함안군,114-23,농어촌(일반)버스,군북버스터미널,마산시외버스터미널,1250.0,1250.0,0.0,114.6,118.0,,,,,770.0,770.0
함안군,113-07,농어촌(일반)버스,장암마을,마산시외버스터미널,1545.0,1545.0,0.0,114.6,118.0,,,,,945.0,945.0
함안군,113-60,농어촌(일반)버스,내봉촌,마산시외버스터미널,650.0,650.0,0.0,114.6,118.0,,,,,410.0,410.0
함안군,113-75,농어촌(일반)버스,남양마을,마산시외버스터미널,1755.0,1755.0,0.0,114.6,118.0,,,,,1075.0,1075.0
함안군,113-84,농어촌(일반)버스,내봉촌,마산시외버스터미널,1450.0,1930.0,190.0,114.6,118.0,,,,,890.0,1170.0
함안군,113-34,농어촌(일반)버스,장포마을,경희의원,755.0,1220.0,265.0,114.6,118.0,,,,,475.0,740.0
함안군,114-13,농어촌(일반)버스,주공아파트정문,마산시외버스터미널,1940.0,1940.0,0.0,114.6,118.0,,,,,1180.0,1180.0
함안군,114-11,농어촌(일반)버스,주공아파트정문,마산시외버스터미널,730.0,1810.0,450.0,114.6,118.0,,,,,450.0,1090.0
함안군,113-29,농어촌(일반)버스,두곡,마산시외버스터미널,715.0,715.0,0.0,114.6,118.0,1655.0,98.0,59.7,1.8,435.0,435.0
함안군,113-83,농어촌(일반)버스,마산시외버스터미널,음달마을,900.0,900.0,0.0,114.6,118.0,,,,,540.0,540.0
함안군,113-81,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,1140.0,1140.0,0.0,114.6,118.0,,,,,700.0,700.0
함안군,113-80,농어촌(일반)버스,남지버스터미널,창원종합버스터미널,905.0,905.0,0.0,114.6,118.0,,,,,545.0,545.0
함안군,113-79,농어촌(일반)버스,이룡농협,마산시외버스터미널,1400.0,1400.0,0.0,114.6,118.0,,,,,840.0,840.0
함안군,114-23,농어촌(일반)버스,마산시외버스터미널,군북버스터미널,800.0,800.0,0.0,114.6,118.0,,,,,480.0,480.0
함안군,114-21,농어촌(일반)버스,군북버스터미널,마산시외버스터미널,935.0,935.0,0.0,114.6,118.0,,,,,575.0,575.0
함안군,113-77,농어촌(일반)버스,남양마을,마산시외버스터미널,2020.0,2020.0,0.0,114.6,118.0,1408.0,110.0,69.9,2.6,1220.0,1220.0
함안군,114-14,농어촌(일반)버스,창원종합버스터미널,주공아파트,920.0,920.0,0.0,114.6,118.0,,,,,560.0,560.0
함안군,114-20,농어촌(일반)버스,창원종합버스터미널,군북버스터미널,1300.0,1300.0,0.0,114.6,118.0,,,,,780.0,780.0
함안군,114-10,농어촌(일반)버스,창원종합버스터미널,주공아파트,1720.0,1720.0,0.0,114.6,118.0,,,,,1040.0,1040.0
함안군,114-12,농어촌(일반)버스,창원종합버스터미널,주공아파트,2000.0,2000.0,0.0,114.6,118.0,,,,,1200.0,1200.0
함안군,114-15,농어촌(일반)버스,주공아파트정문,창원종합버스터미널,1130.0,1130.0,0.0,114.6,118.0,,,,,690.0,690.0
함안군,114-20,농어촌(일반)버스,군북버스터미널,창원종합버스터미널,1550.0,1550.0,0.0,114.6,118.0,,,,,950.0,950.0
함안군,114-16,농어촌(일반)버스,주공아파트정문,창원종합버스터미널,1850.0,1850.0,0.0,114.6,118.0,,,,,1130.0,1130.0
함안군,114-13,농어촌(일반)버스,마산시외버스터미널,주공아파트,650.0,650.0,0.0,114.6,118.0,,,,,410.0,410.0
함안군,114-12,농어촌(일반)버스,주공아파트정문,창원종합버스터미널,830.0,830.0,0.0,114.6,118.0,,,,,510.0,510.0
함안군,113-81,농어촌(일반)버스,창원종합버스터미널,남지버스터미널,950.0,950.0,0.0,114.6,118.0,,,,,590.0,590.0
함안군,113-40,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,650.0,650.0,0.0,114.6,118.0,,,,,410.0,410.0
함안군,113-58,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,815.0,815.0,0.0,114.6,118.0,,,,,495.0,495.0
함안군,113-06,농어촌(일반)버스,장암마을,마산시외버스터미널,1120.0,1120.0,0.0,114.6,118.0,,,,,680.0,680.0
함안군,113-09,농어촌(일반)버스,기공아파트,마산시외버스터미널,1445.0,1445.0,0.0,114.6,118.0,,,,,885.0,885.0
함안군,114-22,농어촌(일반)버스,마산시외버스터미널,군북버스터미널,1400.0,1400.0,0.0,114.6,118.0,,,,,840.0,840.0
함안군,1-20,농어촌(일반)버스,함안버스터미널,함안버스터미널,655.0,1600.0,555.0,114.6,118.0,,,,,415.0,960.0
함안군,777-48,농어촌(일반)버스,함안버스터미널,경희의원,1030.0,1030.0,0.0,114.6,118.0,,,,,630.0,630.0
함안군,777-41,농어촌(일반)버스,함안버스터미널,동촌못골,1700.0,1700.0,0.0,114.6,118.0,,,,,1020.0,1020.0
함안군,777-42,농어촌(일반)버스,함안버스터미널,동촌못골,750.0,750.0,0.0,114.6,118.0,,,,,470.0,470.0
함안군,777-45,농어촌(일반)버스,함안버스터미널,동촌못골,1500.0,1500.0,0.0,114.6,118.0,,,,,900.0,900.0
함안군,777-46,농어촌(일반)버스,용산,함안버스터미널,630.0,630.0,0.0,114.6,118.0,,,,,390.0,390.0
함안군,777-52,농어촌(일반)버스,함안버스터미널,용산,1950.0,1950.0,0.0,114.6,118.0,,,,,1190.0,1190.0
함안군,250-40,농어촌(일반)버스,마산남부시외버스터미널,음달마을,645.0,645.0,0.0,114.6,118.0,,,,,405.0,405.0
함안군,250-41,농어촌(일반)버스,내봉촌,마산남부시외버스터미널,900.0,900.0,0.0,114.6,118.0,,,,,540.0,540.0
함안군,250-40,농어촌(일반)버스,내봉촌,마산남부시외버스터미널,1650.0,1650.0,0.0,114.6,118.0,,,,,1010.0,1010.0
함안군,250-41,농어촌(일반)버스,마산남부시외버스터미널,음달마을,1505.0,1505.0,0.0,114.6,118.0,,,,,905.0,905.0
함안군,250-22,농어촌(일반)버스,마산남부시외버스터미널,경희의원,1130.0,1130.0,0.0,114.6,118.0,,,,,690.0,690.0
함안군,252-23,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,920.0,920.0,0.0,114.6,118.0,,,,,560.0,560.0
함안군,252-30,농어촌(일반)버스,마산남부시외버스터미널,군북버스터미널,820.0,1400.0,340.0,114.6,118.0,,,,,500.0,840.0
함안군,252-30,농어촌(일반)버스,군북버스터미널,마산남부시외버스터미널,1645.0,1645.0,0.0,114.6,118.0,,,,,1005.0,1005.0
함안군,250-20,농어촌(일반)버스,경희의원,마산남부시외버스터미널,635.0,1900.0,745.0,114.6,118.0,,,,,395.0,1140.0
함안군,252-31,농어촌(일반)버스,군북버스터미널,마산남부시외버스터미널,1040.0,1040.0,0.0,114.6,118.0,,,,,640.0,640.0
함안군,250-21,농어촌(일반)버스,마산남부시외버스터미널,경희의원,1700.0,1930.0,150.0,114.6,118.0,,,,,1020.0,1170.0
함안군,250-23,농어촌(일반)버스,마산남부시외버스터미널,경희의원,2120.0,2120.0,0.0,114.6,118.0,,,,,1280.0,1280.0
함안군,252-24,농어촌(일반)버스,마산남부시외버스터미널,주공아파트,1300.0,1300.0,0.0,114.6,118.0,,,,,780.0,780.0
함안군,777-50,농어촌(일반)버스,용산,대산버스터미널,820.0,1440.0,380.0,114.6,118.0,,,,,500.0,880.0
함안군,777-50,농어촌(일반)버스,구혜,대산버스터미널,840.0,1500.0,380.0,114.6,118.0,,,,,520.0,900.0
함안군,1-22,농어촌(일반)버스,사정,함안버스터미널,710.0,840.0,90.0,114.6,118.0,,,,,430.0,520.0
함안군,777-40,농어촌(일반)버스,동촌못골,함안버스터미널,1745.0,1745.0,0.0,114.6,118.0,,,,,1065.0,1065.0
함안군,72-3,농어촌(일반)버스,마산남부시외버스터미널,함안버스터미널,804.0,804.0,0.0,114.6,118.0,,,,,484.0,484.0
함안군,777-47,농어촌(일반)버스,경희의원,함안버스터미널,1100.0,1100.0,0.0,114.6,118.0,,,,,660.0,660.0
함안군,1-75,농어촌(일반)버스,별천종점-버드네,함안버스터미널,1810.0,1810.0,0.0,114.6,118.0,,,,,1090.0,1090.0
함안군,1-75,농어촌(일반)버스,별천종점-버드네,함안버스터미널,715.0,715.0,0.0,114.6,118.0,,,,,435.0,435.0
함안군,777-43,농어촌(일반)버스,동촌못골,함안버스터미널,830.0,830.0,0.0,114.6,118.0,,,,,510.0,510.0
함안군,1-21,농어촌(일반)버스,사정,함안버스터미널,1415.0,1415.0,0.0,114.6,118.0,,,,,855.0,855.0
함안군,1-17,농어촌(일반)버스,정암,함안버스터미널,755.0,755.0,0.0,114.6,118.0,,,,,475.0,475.0
함안군,72-4,농어촌(일반)버스,진동,함안버스터미널,1345.0,1345.0,0.0,114.6,118.0,,,,,825.0,825.0
함안군,1-77,농어촌(일반)버스,별천종점-버드네,함안버스터미널,1440.0,1440.0,0.0,114.6,118.0,,,,,880.0,880.0
함안군,72-5,농어촌(일반)버스,진동,함안버스터미널,1630.0,1630.0,0.0,114.6,118.0,,,,,990.0,990.0
함안군,777-50,농어촌(일반)버스,대산버스터미널,용산,925.0,1540.0,375.0,114.6,118.0,,,,,565.0,940.0
함안군,1-76,농어촌(일반)버스,별천종점-버드네,함안버스터미널,1215.0,1215.0,0.0,114.6,118.0,,,,,735.0,735.0
함안군,1-13,농어촌(일반)버스,가덕,함안버스터미널,755.0,1825.0,230.0,114.6,118.0,,,,,475.0,1105.0
함안군,777-30,농어촌(일반)버스,용산사거리,함안버스터미널,1140.0,1140.0,0.0,114.6,118.0,,,,,700.0,700.0
함안군,777-31,농어촌(일반)버스,용산사거리,함안버스터미널,1800.0,1800.0,0.0,114.6,118.0,,,,,1080.0,1080.0
함안군,777-30,농어촌(일반)버스,함안버스터미널,용산,1340.0,1340.0,0.0,114.6,118.0,,,,,820.0,820.0
함안군,777-31,농어촌(일반)버스,함안버스터미널,용산,640.0,640.0,0.0,114.6,118.0,,,,,400.0,400.0
함안군,113-76,농어촌(일반)버스,남양마을,마산시외버스터미널,950.0,950.0,0.0,114.6,118.0,,,,,590.0,590.0
함안군,113-11,농어촌(일반)버스,대산버스터미널,마산시외버스터미널,630.0,630.0,0.0,114.6,118.0,2061.0,113.0,65.1,1.6,390.0,390.0
함안군,114-11,농어촌(일반)버스,마산시외버스터미널,주공아파트,850.0,1945.0,470.0,114.6,118.0,,,,,530.0,1185.0
함안군,1-90,농어촌(일반)버스,함안버스터미널,의령버스터미널,1100.0,1100.0,0.0,114.6,118.0,193.0,38.0,41.7,1.3,660.0,660.0
함안군,114-11,농어촌(일반)버스,주공아파트정문,마산시외버스터미널,700.0,700.0,0.0,114.6,118.0,,,,,420.0,420.0
함안군,3,농어촌(일반)버스,송정주차장,송정주차장,900.0,900.0,30.0,114.6,118.0,,,,,540.0,540.0
함안군,1,농어촌(일반)버스,송정주차장,송정주차장,640.0,640.0,40.0,114.6,118.0,,,,,400.0,400.0
함안군,1,농어촌(일반)버스,송정주차장,송정주차장,855.0,855.0,55.0,114.6,118.0,,,,,535.0,535.0
함안군,1,농어촌(일반)버스,송정주차장,송정주차장,1130.0,1130.0,40.0,114.6,118.0,,,,,690.0,690.0
함안군,1,농어촌(일반)버스,송정주차장,송정주차장,1325.0,1325.0,65.0,114.6,118.0,,,,,805.0,805.0
함안군,1,농어촌(일반)버스,송정주차장,송정주차장,1530.0,1530.0,60.0,114.6,118.0,,,,,930.0,930.0
함안군,1,농어촌(일반)버스,송정주차장,송정주차장,1750.0,1750.0,40.0,114.6,118.0,,,,,1070.0,1070.0
함안군,2,농어촌(일반)버스,송정주차장,송정주차장,640.0,640.0,0.0,114.6,118.0,,,,,400.0,400.0
함안군,2,농어촌(일반)버스,송정주차장,구두실,840.0,840.0,0.0,114.6,118.0,,,,,520.0,520.0
함안군,2,농어촌(일반)버스,송정주차장,군북버스터미널,1350.0,1350.0,0.0,114.6,118.0,,,,,830.0,830.0
함안군,2,농어촌(일반)버스,송정주차장,홍성빌딩앞,1720.0,1720.0,0.0,114.6,118.0,,,,,1040.0,1040.0
함안군,2,농어촌(일반)버스,홍성빌딩앞,송정주차장,1845.0,1845.0,0.0,114.6,118.0,,,,,1125.0,1125.0
함안군,2,농어촌(일반)버스,구두실,구혜,1000.0,1000.0,0.0,114.6,118.0,,,,,600.0,600.0
함안군,2,농어촌(일반)버스,구혜,송정주차장,1140.0,1140.0,0.0,114.6,118.0,,,,,700.0,700.0
함안군,2,농어촌(일반)버스,군북버스터미널,송정주차장,1600.0,1600.0,0.0,114.6,118.0,,,,,960.0,960.0
창녕군,3,농어촌(일반)버스,영신버스터미널,영신버스터미널,710.0,740.0,380.0,114.6,118.0,294.0,41.0,37.7,1.9,430.0,460.0
창녕군,16,농어촌(일반)버스,영신버스터미널,영신버스터미널,830.0,855.0,230.0,114.6,118.0,984.0,,,,510.0,535.0
창녕군,6-1,농어촌(일반)버스,영신버스터미널,영신버스터미널,940.0,1020.0,370.0,114.6,118.0,,,,,580.0,620.0
창녕군,15,농어촌(일반)버스,영신버스터미널,초지,800.0,1614.0,210.0,114.6,118.0,,41.0,37.7,1.9,480.0,974.5322338830584
창녕군,15,농어촌(일반)버스,초지,영신버스터미널,825.0,1614.0,215.0,114.6,118.0,,41.0,37.7,1.9,505.0,974.5322338830584
창녕군,15-3,농어촌(일반)버스,영신버스터미널,영신버스터미널,1030.0,1100.0,300.0,114.6,118.0,,,,,630.0,660.0
창녕군,33,농어촌(일반)버스,영신버스터미널,영신버스터미널,1250.0,1330.0,240.0,114.6,118.0,1622.0,46.0,38.4,1.3,770.0,810.0
창녕군,33-1,농어촌(일반)버스,영신버스터미널,부곡터미널,1120.0,1614.0,150.0,114.6,118.0,,,,,680.0,974.5322338830584
창녕군,33-2,농어촌(일반)버스,부곡터미널,영신버스터미널,910.0,1614.0,440.0,114.6,118.0,305.0,,,,550.0,974.5322338830584
창녕군,2,농어촌(일반)버스,영신버스터미널,영신버스터미널,820.0,900.0,350.0,114.6,118.0,,40.0,41.9,2.3,500.0,540.0
창녕군,2,농어촌(일반)버스,영신버스터미널,가복,1800.0,1614.0,0.0,114.6,118.0,,40.0,41.9,2.3,1080.0,974.5322338830584
창녕군,2,농어촌(일반)버스,가복,영신버스터미널,650.0,1614.0,0.0,114.6,118.0,,40.0,41.9,2.3,410.0,974.5322338830584
창녕군,1,농어촌(일반)버스,영신버스터미널,큰담,1820.0,1614.0,0.0,114.6,118.0,1556.0,46.0,42.3,1.7,1100.0,974.5322338830584
창녕군,1,농어촌(일반)버스,안심,영신버스터미널,710.0,1614.0,0.0,114.6,118.0,1556.0,46.0,42.3,1.7,430.0,974.5322338830584
창녕군,1,농어촌(일반)버스,영신버스터미널,영신버스터미널,1020.0,1050.0,370.0,114.6,118.0,1556.0,46.0,42.3,1.7,620.0,650.0
창녕군,9,농어촌(일반)버스,영신버스터미널,이방주유소,700.0,1614.0,130.0,114.6,118.0,833.0,35.0,30.7,1.3,420.0,974.5322338830584
창녕군,9-2,농어촌(일반)버스,이방주유소,적교,720.0,1614.0,570.0,114.6,118.0,570.0,12.0,10.1,1.3,440.0,974.5322338830584
창녕군,9,농어촌(일반)버스,영신버스터미널,영신버스터미널,1900.0,1930.0,30.0,114.6,118.0,833.0,35.0,30.7,1.3,1140.0,1170.0
창녕군,9,농어촌(일반)버스,이방주유소,영신버스터미널,710.0,1614.0,130.0,114.6,118.0,833.0,35.0,30.7,1.3,430.0,974.5322338830584
창녕군,9-2,농어촌(일반)버스,적교,이방주유소,730.0,1614.0,555.0,114.6,118.0,570.0,12.0,10.1,1.3,450.0,974.5322338830584
창녕군,12,농어촌(일반)버스,적교,영신버스터미널,740.0,1614.0,180.0,114.6,118.0,,,,,460.0,974.5322338830584
창녕군,12-2,농어촌(일반)버스,영신버스터미널,적교,1000.0,1614.0,0.0,114.6,118.0,128.0,45.0,41.4,1.6,600.0,974.5322338830584
창녕군,12-3,농어촌(일반)버스,영신버스터미널,영신버스터미널,1200.0,1235.0,180.0,114.6,118.0,971.0,39.0,33.2,1.3,720.0,755.0
창녕군,12,농어촌(일반)버스,영신버스터미널,적교,700.0,1614.0,560.0,114.6,118.0,,,,,420.0,974.5322338830584
창녕군,12-2,농어촌(일반)버스,영신버스터미널,영신버스터미널,1500.0,1540.0,40.0,114.6,118.0,128.0,45.0,41.4,1.6,900.0,940.0
창녕군,12-2,농어촌(일반)버스,적교,영신버스터미널,1040.0,1614.0,390.0,114.6,118.0,128.0,45.0,41.4,1.6,640.0,974.5322338830584
창녕군,12-3,농어촌(일반)버스,영신버스터미널,영신버스터미널,1900.0,1920.0,20.0,114.6,118.0,971.0,39.0,33.2,1.3,1140.0,1160.0
창녕군,12-2,농어촌(일반)버스,영신버스터미널,적교,800.0,1614.0,0.0,114.6,118.0,128.0,45.0,41.4,1.6,480.0,974.5322338830584
