nodeid,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,geometry,weight
TSB389000190,부남,35.33505,128.292458,2023-10-16,3890190.0,38310,경상남도 의령군,TSBIS,POINT (1072017.8712024593 1704672.9000741064),1907.0
TSB389000191,부남,35.335092,128.292336,2023-10-16,3890191.0,38310,경상남도 의령군,TSBIS,POINT (1072006.746458422 1704677.469430826),1709.0
TSB389000192,신촌,35.333263,128.284025,2023-10-16,3890192.0,38310,경상남도 의령군,TSBIS,POINT (1071253.040231896 1704468.6130249503),286.0
TSB389000193,신촌,35.333337,128.284121,2023-10-16,3890193.0,38310,경상남도 의령군,TSBIS,POINT (1071261.7000369565 1704476.889107201),286.0
TSB389000194,상죽-어룡골,35.33765,128.277951,2023-10-16,3890194.0,38310,경상남도 의령군,TSBIS,POINT (1070697.196152993 1704950.8046791242),286.0
TSB389000195,상죽-어룡골,35.337696,128.278084,2023-10-16,3890195.0,38310,경상남도 의령군,TSBIS,POINT (1070709.2428553614 1704956.001281547),286.0
TSB389000196,상죽,35.339426,128.275698,2023-10-16,3890196.0,38310,경상남도 의령군,TSBIS,POINT (1070490.905484767 1705146.167658872),286.0
TSB389000197,상죽,35.339515,128.275775,2023-10-16,3890197.0,38310,경상남도 의령군,TSBIS,POINT (1070497.8256294315 1705156.0930793306),286.0
TSB389000198,가락마을,35.341087,128.273424,2023-10-16,3890198.0,38310,경상남도 의령군,TSBIS,POINT (1070282.8149874313 1705328.7662111253),286.0
TSB389000199,가락마을,35.34102,128.27332,2023-10-16,3890199.0,38310,경상남도 의령군,TSBIS,POINT (1070273.4220936713 1705321.2617258662),286.0
TSB389000200,미곡,35.348923,128.269155,2023-10-16,3890200.0,38310,경상남도 의령군,TSBIS,POINT (1069888.1238993895 1706194.80355794),286.0
TSB389000201,미곡,35.348944,128.269285,2023-10-16,3890201.0,38310,경상남도 의령군,TSBIS,POINT (1069899.918299591 1706197.2243396952),286.0
TSB389000202,와요,35.354685,128.267829,2023-10-16,3890202.0,38310,경상남도 의령군,TSBIS,POINT (1069762.6811619122 1706832.9087339907),286.0
TSB389000203,와요,35.354612,128.267978,2023-10-16,3890203.0,38310,경상남도 의령군,TSBIS,POINT (1069776.281929738 1706824.917589379),286.0
TSB389000204,가미,35.363101,128.264854,2023-10-16,3890204.0,38310,경상남도 의령군,TSBIS,POINT (1069485.1650941742 1707764.2021433096),286.0
TSB389000205,가미,35.363123,128.264984,2023-10-16,3890205.0,38310,경상남도 의령군,TSBIS,POINT (1069496.9566632453 1707766.7333385434),286.0
TSB389000206,이목,35.376726,128.263388,2023-10-16,3890206.0,38310,경상남도 의령군,TSBIS,POINT (1069340.324930625 1709274.271895805),286.0
TSB389000207,신촌,35.329333,128.286296,2023-10-16,3890207.0,38310,경상남도 의령군,TSBIS,POINT (1071462.8948309908 1704034.389207546),2372.0
TSB389000208,신촌,35.329271,128.286411,2023-10-16,3890208.0,38310,경상남도 의령군,TSBIS,POINT (1071473.4014614045 1704027.5960104554),2798.0
TSB389000209,무전,35.325401,128.282843,2023-10-16,3890209.0,38310,경상남도 의령군,TSBIS,POINT (1071152.5062679523 1703595.822886445),2372.0
TSB389000210,무전,35.325324,128.283167,2023-10-16,3890210.0,38310,경상남도 의령군,TSBIS,POINT (1071182.0227007135 1703587.5158717535),2798.0
TSB389000211,농어촌공사,35.319569,128.259532,2023-10-16,3890211.0,38310,경상남도 의령군,TSBIS,POINT (1069038.6878586889 1702932.5319667167),3775.0
TSB389000212,농어촌공사,35.319434,128.259324,2023-10-16,3890212.0,38310,경상남도 의령군,TSBIS,POINT (1069019.8957690157 1702917.414859144),4082.0
TSB389000213,수성,35.336003,128.244955,2023-10-16,3890213.0,38310,경상남도 의령군,TSBIS,POINT (1067699.9625640302 1704745.0923234592),211.0
TSB383000579,삼화삼거리,34.885143,128.451745,2023-10-16,3830579.0,38050,경상남도 통영시,TSBIS,POINT (1086970.8825517655 1654904.1135050238),66196.0
TSB383000580,산양농협,34.801212,128.388012,2023-10-16,3830580.0,38050,경상남도 통영시,TSBIS,POINT (1081229.1904520874 1645542.8502423028),97704.0
TSB383000581,성우오스타,34.945497,128.413446,2023-10-16,3830581.0,38050,경상남도 통영시,TSBIS,POINT (1083409.9162290755 1661564.760687641),26428.0
TSB383000582,천대마을입구,34.843806,128.388197,2023-10-16,3830582.0,38050,경상남도 통영시,TSBIS,POINT (1081204.29614359 1650266.5735466087),13657.0
TSB383000583,수월마을회관,34.824596,128.344726,2023-10-16,3830583.0,38050,경상남도 통영시,TSBIS,POINT (1077247.7549512456 1648101.891822954),4961.0
TSB383000584,수월마을회관,34.824576,128.34486,2023-10-16,3830584.0,38050,경상남도 통영시,TSBIS,POINT (1077260.0278540798 1648099.777067116),2579.0
TSB383000586,신우아파트,34.828245,128.404572,2023-10-16,3830586.0,38050,경상남도 통영시,TSBIS,POINT (1082717.0042857113 1648554.2725023548),5695.0
TSB383000587,신우아파트,34.82809,128.40425,2023-10-16,3830587.0,38050,경상남도 통영시,TSBIS,POINT (1082687.7136483102 1648536.817851551),5695.0
TSB383000589,미수주공아파트,34.827796,128.399578,2023-10-16,3830589.0,38050,경상남도 통영시,TSBIS,POINT (1082260.7700207282 1648500.3726494205),5695.0
TSB383000590,미수휴먼시아,34.825794,128.395972,2023-10-16,3830590.0,38050,경상남도 통영시,TSBIS,POINT (1081932.9973946712 1648275.4041113288),5695.0
TSB383000591,미수휴먼시아,34.825693,128.396075,2023-10-16,3830591.0,38050,경상남도 통영시,TSBIS,POINT (1081942.5166414934 1648264.2875656716),5695.0
TSB383000593,해성아파트,34.843933,128.393847,2023-10-16,3830593.0,38050,경상남도 통영시,TSBIS,POINT (1081720.7421078933 1650285.2477540527),48499.0
TSB383000594,해성아파트,34.84383,128.393771,2023-10-16,3830594.0,38050,경상남도 통영시,TSBIS,POINT (1081713.8953556924 1650273.7633161158),47919.0
TSB383000595,구집마을입구,34.916081,128.424907,2023-10-16,3830595.0,38050,경상남도 통영시,TSBIS,POINT (1084486.6468548202 1658312.1457585632),7444.0
TSB383000597,춘원마을입구,34.968879,128.401094,2023-10-16,3830597.0,38050,경상남도 통영시,TSBIS,POINT (1082258.6116980526 1664147.5969504998),7675.0
TSB383000598,성우오스타,34.945929,128.41318,2023-10-16,3830598.0,38050,경상남도 통영시,TSBIS,POINT (1083385.1887240799 1661612.4477251181),24916.0
TSB383000599,미진이지비아,34.861595,128.440644,2023-10-16,3830599.0,38050,경상남도 통영시,TSBIS,POINT (1085980.951779516 1652283.0791295534),72316.0
TSB383000600,중촌마을,34.800444,128.410463,2023-10-16,3830600.0,38050,경상남도 통영시,TSBIS,POINT (1083283.6850119042 1645476.0785647056),15201.0
TSB383000601,마상촌마을입구,34.905983,128.33768,2023-10-16,3830601.0,38050,경상남도 통영시,TSBIS,POINT (1076527.9636842816 1657122.1344958544),5592.0
TSB383000602,상양지마을입구,34.881363,128.330102,2023-10-16,3830602.0,38050,경상남도 통영시,TSBIS,POINT (1075858.273419358 1654386.0518172877),3458.0
TSB383000603,상양지마을입구,34.881669,128.328773,2023-10-16,3830603.0,38050,경상남도 통영시,TSBIS,POINT (1075736.5400197678 1654418.9810813116),3574.0
TSB383000604,선촌마을입구,34.854822,128.452809,2023-10-16,3830604.0,38050,경상남도 통영시,TSBIS,POINT (1087100.086918824 1651542.4639220638),3887.0
TSB383000605,적촌마을입구,34.888695,128.453747,2023-10-16,3830605.0,38050,경상남도 통영시,TSBIS,POINT (1087150.0813417824 1655299.7685755952),26495.0
TSB383000606,연명마을윗길,34.778734,128.399639,2023-10-16,3830606.0,38050,경상남도 통영시,TSBIS,POINT (1082315.1125602187 1643059.5740996087),17321.0
TSB383000607,전기불터,34.844208,128.41848,2023-10-16,3830607.0,38050,경상남도 통영시,TSBIS,POINT (1083972.6229288997 1650336.0972466324),37224.52236842105
TSB383000608,충렬사,34.847269,128.419858,2023-10-16,3830608.0,38050,경상남도 통영시,TSBIS,POINT (1084095.4970893622 1650676.7120804442),1966.0
TSB383000609,서피랑,34.844859,128.418041,2023-10-16,3830609.0,38050,경상남도 통영시,TSBIS,POINT (1083931.82489233 1650407.924507449),7601.0
TSB383000610,기호마을입구,34.87167,128.427836,2023-10-16,3830610.0,38050,경상남도 통영시,TSBIS,POINT (1084799.8372903108 1653389.4721582916),4791.0
TSB383000611,춘원마을,34.964298,128.404296,2023-10-16,3830611.0,38050,경상남도 통영시,TSBIS,POINT (1082555.5182834994 1663642.202063084),8124.0
TSB383000612,중화마을회관,34.787617,128.390906,2023-10-16,3830612.0,38050,경상남도 통영시,TSBIS,POINT (1081507.2993430893 1644037.5491105614),17321.0
TSB383000613,중화마을회관,34.788177,128.390787,2023-10-16,3830613.0,38050,경상남도 통영시,TSBIS,POINT (1081495.8610400525 1644099.5548645093),19973.0
TSB383000614,국치마을,34.837236,128.393309,2023-10-16,3830614.0,38050,경상남도 통영시,TSBIS,POINT (1081678.1693426147 1649542.125483499),1870.0
TSB383000615,우리은행,34.957725,128.414837,2023-10-16,3830615.0,38050,경상남도 통영시,TSBIS,POINT (1083524.5315266561 1662922.0094100013),11663.0
TSB383000616,우리은행,34.957863,128.41485,2023-10-16,3830616.0,38050,경상남도 통영시,TSBIS,POINT (1083525.5784337902 1662937.3245143518),11089.0
TSB383000618,노산삼거리,34.894555,128.4088,2023-10-16,3830618.0,38050,경상남도 통영시,TSBIS,POINT (1083036.960956222 1655911.449302857),37224.52236842105
TSB383000619,원동마을,34.931268,128.357614,2023-10-16,3830619.0,38050,경상남도 통영시,TSBIS,POINT (1078325.0945553775 1659941.635004475),10098.0
TSB383000620,죽촌마을,34.893728,128.460789,2023-10-16,3830620.0,38050,경상남도 통영시,TSBIS,POINT (1087788.2212953356 1655864.0765565878),26495.0
TSB383000621,죽촌마을입구,34.889423,128.461739,2023-10-16,3830621.0,38050,경상남도 통영시,TSBIS,POINT (1087879.611080031 1655387.486709951),55477.0
TSB383000623,신촌마을,34.887138,128.468562,2023-10-16,3830623.0,38050,경상남도 통영시,TSBIS,POINT (1088505.5388047213 1655140.0888916822),5768.0
TSB383000624,무량마을,34.959942,128.405512,2023-10-16,3830624.0,38050,경상남도 통영시,TSBIS,POINT (1082670.9085807248 1663160.1252062172),5376.0
TSB383000625,천대마을입구,34.843714,128.388174,2023-10-16,3830625.0,38050,경상남도 통영시,TSBIS,POINT (1081202.2836551997 1650256.3523038921),14409.0
TSB383000626,이운마을,34.800646,128.431041,2023-10-16,3830626.0,38050,경상남도 통영시,TSBIS,POINT (1085165.886651013 1645515.746025885),9266.0
TSB383000628,가오치터미널,34.908632,128.313924,2023-10-16,3830628.0,38050,경상남도 통영시,TSBIS,POINT (1074355.2460514235 1657398.003194881),37224.52236842105
TSB383000629,연명마을,34.779147,128.397375,2023-10-16,3830629.0,38050,경상남도 통영시,TSBIS,POINT (1082107.5460470123 1643103.5213444456),37294.0
TSB383000631,천대마을,34.839594,128.389605,2023-10-16,3830631.0,38050,경상남도 통영시,TSBIS,POINT (1081337.1713250019 1649800.6123914523),1870.0
TSB383000632,하얀펜션,34.886403,128.324778,2023-10-16,3830632.0,38050,경상남도 통영시,TSBIS,POINT (1075367.129916718 1654940.9596112468),4922.0
TSB383000633,수륙마을입구,34.821617,128.438997,2023-10-16,3830633.0,38050,경상남도 통영시,TSBIS,POINT (1085871.9150431433 1647848.1665087305),17059.0
TSB383000634,담안마을입구,34.812501,128.432877,2023-10-16,3830634.0,38050,경상남도 통영시,TSBIS,POINT (1085321.6182733218 1646831.9990364301),17059.0
TSB383000635,다시몰마을,34.831755,128.356011,2023-10-16,3830635.0,38050,경상남도 통영시,TSBIS,POINT (1078272.9877180848 1648904.55382566),4071.0
TSB383000636,변전소,34.847496,128.432472,2023-10-16,3830636.0,38050,경상남도 통영시,TSBIS,POINT (1085248.4987527719 1650712.5386425888),46616.0
TSB383000637,밤개마을입구,34.895556,128.462347,2023-10-16,3830637.0,38050,경상남도 통영시,TSBIS,POINT (1087928.6338513847 1656068.1681182717),10719.0
TSB383000638,낭계마을입구,34.883504,128.373459,2023-10-16,3830638.0,38050,경상남도 통영시,TSBIS,POINT (1079818.4558771977 1654657.174260271),2851.0
TSB383000639,낭계마을입구,34.883438,128.37339,2023-10-16,3830639.0,38050,경상남도 통영시,TSBIS,POINT (1079812.214160881 1654649.7999775999),3425.0
TSB383000640,동암마을,34.869561,128.454986,2023-10-16,3830640.0,38050,경상남도 통영시,TSBIS,POINT (1087283.5274190067 1653178.8989448743),1257.0
TSB383000642,영운초등학교,34.806191,128.431509,2023-10-16,3830642.0,38050,경상남도 통영시,TSBIS,POINT (1085202.9910585165 1646131.0712517353),11617.0
TSB383000643,영운초등학교,34.806285,128.431383,2023-10-16,3830643.0,38050,경상남도 통영시,TSBIS,POINT (1085191.3690363886 1646141.3886879017),17059.0
TSB383000645,작은갈목,34.851031,128.378898,2023-10-16,3830645.0,38050,경상남도 통영시,TSBIS,POINT (1080347.0789391878 1651060.3201467474),1278.0
TSB383000646,작은갈목,34.850943,128.379075,2023-10-16,3830646.0,38050,경상남도 통영시,TSBIS,POINT (1080363.3459350087 1651050.7029873347),1278.0
TSB383000647,만성수산,34.880904,128.371419,2023-10-16,3830647.0,38050,경상남도 통영시,TSBIS,POINT (1079634.5396506973 1654367.214521084),3425.0
TSB383000648,서해수산,34.882839,128.377922,2023-10-16,3830648.0,38050,경상남도 통영시,TSBIS,POINT (1080226.9512873325 1654586.9919321092),3425.0
TSB383000649,구촌마을,34.887582,128.341495,2023-10-16,3830649.0,38050,경상남도 통영시,TSBIS,POINT (1076893.6469262594 1655084.4143763094),3458.0
TSB383000650,예포마을,34.937991,128.423486,2023-10-16,3830650.0,38050,경상남도 통영시,TSBIS,POINT (1084334.4158080749 1660740.7633067635),23522.0
TSB383000651,범우개,34.935027,128.426851,2023-10-16,3830651.0,38050,경상남도 통영시,TSBIS,POINT (1084644.7683552813 1660414.8975177128),25034.0
TSB383000652,사발개마을,34.837506,128.34938,2023-10-16,3830652.0,38050,경상남도 통영시,TSBIS,POINT (1077661.237571366 1649537.1704824772),4071.0
TSB383000653,사발개마을,34.83747,128.349199,2023-10-16,3830653.0,38050,경상남도 통영시,TSBIS,POINT (1077644.7216043079 1649533.0380255592),1689.0
TSB383000654,충렬사,34.845864,128.416992,2023-10-16,3830654.0,38050,경상남도 통영시,TSBIS,POINT (1083834.8980252142 1650518.4997580212),890.0
TSB383000655,신봉상촌마을,34.796466,128.415659,2023-10-16,3830655.0,38050,경상남도 통영시,TSBIS,POINT (1083763.0218584412 1645039.2516506845),17991.0
TSB389000001,부림면정류장,35.466324,128.324446,2023-10-16,3890001.0,38310,경상남도 의령군,TSBIS,POINT (1074803.60922969 1719255.8785608942),3250.0
TSB389000002,하촌1반,35.379517,128.13788,2023-10-16,3890002.0,38310,경상남도 의령군,TSBIS,POINT (1057937.9711881944 1709503.0946757016),394.0
TSB389000003,하촌1반,35.379417,128.138089,2023-10-16,3890003.0,38310,경상남도 의령군,TSBIS,POINT (1057957.0262152967 1709492.1265229352),540.0
TSB389000004,중촌,35.383822,128.148051,2023-10-16,3890004.0,38310,경상남도 의령군,TSBIS,POINT (1058858.6784602683 1709986.5458334256),394.0
TSB389000005,중촌,35.383723,128.148104,2023-10-16,3890005.0,38310,경상남도 의령군,TSBIS,POINT (1058863.5641275623 1709975.5977091484),540.0
TSB389000006,암하,35.386444,128.158641,2023-10-16,3890006.0,38310,경상남도 의령군,TSBIS,POINT (1059818.5843208344 1710283.6918407255),394.0
TSB389000007,암하,35.386357,128.15878,2023-10-16,3890007.0,38310,경상남도 의령군,TSBIS,POINT (1059831.2729035893 1710274.1270940495),540.0
TSB389000008,행정,35.386803,128.166222,2023-10-16,3890008.0,38310,경상남도 의령군,TSBIS,POINT (1060506.8421916252 1710328.117038954),394.0
TSB389000009,행정,35.386692,128.166234,2023-10-16,3890009.0,38310,경상남도 의령군,TSBIS,POINT (1060508.0149570014 1710315.8138358037),540.0
TSB389000010,신전,35.381656,128.177675,2023-10-16,3890010.0,38310,경상남도 의령군,TSBIS,POINT (1061550.9390104036 1709764.3494464967),540.0
TSB389000011,신전,35.38162,128.177818,2023-10-16,3890011.0,38310,경상남도 의령군,TSBIS,POINT (1061563.9547706633 1709760.4458024916),394.0
TSB389000012,유학사,35.504013,128.319571,2023-10-16,3890012.0,38310,경상남도 의령군,TSBIS,POINT (1074326.569597294 1723432.239449009),78.0
TSB389000013,여배,35.49592,128.348622,2023-10-16,3890013.0,38310,경상남도 의령군,TSBIS,POINT (1076968.9761384518 1722556.926542147),644.0
TSB389000014,익구,35.489385,128.344435,2023-10-16,3890014.0,38310,경상남도 의령군,TSBIS,POINT (1076595.4137746058 1721828.8767068698),722.0
TSB389000015,익구,35.489664,128.344738,2023-10-16,3890015.0,38310,경상남도 의령군,TSBIS,POINT (1076622.633502868 1721860.0555850465),520.0
TSB389000016,옥동,35.479925,128.338686,2023-10-16,3890016.0,38310,경상남도 의령군,TSBIS,POINT (1076082.8477908156 1720775.230435744),722.0
TSB389000017,신기,35.465898,128.300046,2023-10-16,3890017.0,38310,경상남도 의령군,TSBIS,POINT (1072590.0838427348 1719190.4199426607),529.0
TSB389000018,신기,35.46579,128.300071,2023-10-16,3890018.0,38310,경상남도 의령군,TSBIS,POINT (1072592.4492549438 1719178.4602240608),359.0
TSB389000019,삼동,35.467574,128.289402,2023-10-16,3890019.0,38310,경상남도 의령군,TSBIS,POINT (1071622.821952324 1719368.5291309203),359.0
TSB389000020,삼동,35.467685,128.28937,2023-10-16,3890020.0,38310,경상남도 의령군,TSBIS,POINT (1071619.8200966597 1719380.8167347205),529.0
TSB389000021,죽전,35.470872,128.269764,2023-10-16,3890021.0,38310,경상남도 의령군,TSBIS,POINT (1069838.1693273655 1719720.2359878765),359.0
TSB389000022,모두,35.478919,128.241907,2023-10-16,3890022.0,38310,경상남도 의령군,TSBIS,POINT (1067304.0403366978 1720593.3637789406),359.0
TSB389000023,모두,35.479036,128.24191,2023-10-16,3890023.0,38310,경상남도 의령군,TSBIS,POINT (1067304.214965844 1720606.3420666603),529.0
TSB389000024,서암,35.480921,128.236573,2023-10-16,3890024.0,38310,경상남도 의령군,TSBIS,POINT (1066818.4868660683 1720811.7778020815),359.0
TSB389000025,서암,35.481121,128.236559,2023-10-16,3890025.0,38310,경상남도 의령군,TSBIS,POINT (1066817.0513064761 1720833.9499340658),529.0
